1,35,GLOBALIZACION:  AMBIENTE Y DESARROLLO HUMANO (ESPANOL),POR ASIGNAR,V 1:00PM - 4:00PM,G2,0
1,36,INGENIERIA DE LA CONTABILIDAD,POR ASIGNAR,J 6:30PM - 9:30PM,G1,0
1,37,CADENA DE SUMINISTROS Y LOGISTICA GLOBAL,POR ASIGNAR,L 6:30PM - 9:30PM,G1,0
1,38,CREACION DE EMPRESAS,POR ASIGNAR,M 8:00AM - 11:00AM,G1,0
1,38,CREACION DE EMPRESAS,POR ASIGNAR,J 6:30PM - 9:30PM,G2,0
1,39,EXPERIENCIA PROFESIONAL II: ADMINISTRACION DE PROYECTOS,POR ASIGNAR,D 8:00AM - 10:00AM,G1,0
1,40,SEMINARIO DE INVESTIGACION: COSTA RICA Y EL MUNDO (INGLES),POR ASIGNAR,M 6:30PM - 9:30PM,G1,0
1,40,SEMINARIO DE INVESTIGACION: COSTA RICA Y EL MUNDO (ESPANOL),POR ASIGNAR,S 11:00AM - 2:00PM,G2,0
2,1,FRESHMAN SEMINAR (VIDA INIVERSITARIA),DANIEL CHAVARRIA,L 8:00AM - 10:00AM,G1,0
2,1,FRESHMAN SEMINAR (VIDA INIVERSITARIA),DANIEL CHAVARRIA,L 10:00AM - 12:00MD,G2,0
2,1,FRESHMAN SEMINAR (VIDA INIVERSITARIA),DANIEL CHAVARRIA,L 7:00AM - 9:00PM,G3,0
2,1,FRESHMAN SEMINAR (VIDA INIVERSITARIA),DANIEL CHAVARRIA,D 8:00AM - 10:00AM,G4,0
2,2,PRECALCULO,LESLIE VILLALOBOS,K 8:00AM - 11:00AM,G1,0
2,2,PRECALCULO,LESLIE VILLALOBOS,M 7:00PM - 10:00PM,G2,0
2,3,QUIMICA GENERAL I,MILDRED SANCHEZ,S 8:00AM - 11:00AM,G1,0
2,4,INTRODUCCION A LA INFORMATICA,JEILYN MOLINA,D 1:00PM - 4:00PM,G1,0
2,4,INTRODUCCION A LA INFORMATICA,JEILYN MOLINA,K 2:00PM - 5:00PM,G2,0
2,4,INTRODUCCION A LA INFORMATICA,JEILYN MOLINA,M 8:00AM - 11:00AM,G3,0
2,4,INTRODUCCION A LA INFORMATICA,JEILYN MOLINA,J 6:30PM - 9:30PM,G4,0
2,4,INTRODUCCION A LA INFORMATICA,MARIO SEGURA,V 6:30PM - 9:30PM,G5,0
2,5,PENSAMIENTO CRITICO (INGLES),POR ASIGNAR,S 8:00AM - 11:00AM,G1,0
2,6,INGLES I,ELSA MULLER,K Y J 2:00PM - 5:00PM,G1,0
2,6,INGLES I,ELSA MULLER,K Y J 8:00AM - 11:00AM,G2,0
2,6,INGLES I,ROGER NUNEZ,K Y J 6:30PM - 9:30PM,G3,0
2,7,CALCULO DIFERENCIAL E INTEGRAL ,POR ASIGNAR,J 8:00AM - 11:00AM,G1,0
2,7,CALCULO DIFERENCIAL E INTEGRAL ,LESLIE VILLALOBOS,J 6:30PM - 9:30PM,G2,0
2,8,FISICA GENERAL,JUAN QUESADA,V 8:00AM - 11:00AM,G1,0
2,8,FISICA GENERAL,JUAN QUESADA,S 8:00AM - 11:00AM,G2,0
2,9,QUIMICA GENERAL II,LEONEL MONTENEGRO,V 6:30PM - 9:30PM,G1,0
2,9,QUIMICA GENERAL II,MILDRED SANCHEZ,V 8:00AM - 11:00AM,G2,0
2,10,OPTATIVAS DE CIENCIAS ECONOMICAS Y POLITICAS,POR ASIGNAR,PENDIENTE,G1,0
2,11,INGLES II,DAGOBERTO SANDOVAL ,K Y J 8:00AM - 11:00AM,G1,0
2,11,INGLES II,DAGOBERTO SANDOVAL ,K Y J 2:00PM - 5:00PM,G2,0
2,11,INGLES II,DAGOBERTO SANDOVAL ,K Y J 6:30PM - 9:30PM,G3,0
2,11,INGLES II,DAGOBERTO SANDOVAL ,M Y L 8:00AM - 11:00PM,G4,0
2,11,INGLES II,DAGOBERTO SANDOVAL ,M Y L 2:00PM - 5:00PM,G5,0
2,12,ALGEBRA LINEAL,JAVIER BARRASA,K 6:30PM - 9:30PM,G1,0
